Date,Game Mode,Match Mode,Turns,Duration,Victory Type,Local Outcome,Plains,Forests,Dungeons,Mountains,Settlements,Swamps,StoneCircles,P1 Steam ID,P1 Init Type,P1 End Type,P1 Hero,P1 Hero Skin,P1 Dice Skin,P1 Amulet,P1 Ring,P1 Fight,P1 Health,P1 Body,P1 Wits,P1 Spirit,P1 Gold,P1 Magic,P1 Prestige,P1 Rot,P2 Steam ID,P2 Init Type,P2 End Type,P2 Hero,P2 Hero Skin,P2 Dice Skin,P2 Amulet,P2 Ring,P2 Fight,P2 Health,P2 Body,P2 Wits,P2 Spirit,P2 Gold,P2 Magic,P2 Prestige,P2 Rot,P3 Steam ID,P3 Init Type,P3 End Type,P3 Hero,P3 Hero Skin,P3 Dice Skin,P3 Amulet,P3 Ring,P3 Fight,P3 Health,P3 Body,P3 Wits,P3 Spirit,P3 Gold,P3 Magic,P3 Prestige,P3 Rot,P4 Steam ID,P4 Init Type,P4 End Type,P4 Hero,P4 Hero Skin,P4 Dice Skin,P4 Amulet,P4 Ring,P4 Fight,P4 Health,P4 Body,P4 Wits,P4 Spirit,P4 Gold,P4 Magic,P4 Prestige,P4 Rot
2019-01-25 21:58:11,FuryFriday,Public,12.75,37.48,Prestige,Won,18,14,6,6,4,6,6,9.72821675875167E+016,Local,Local,Ghor,The Mighty,Sunken Heart Dice,Think,Aquamarine,3 4 4 4 4 4 4 4 4 5 5 5 5 5 5,6 6 6 6 6 6 6 6 6 6 6 6 3 6 6,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,4 4 4 6 6 6 6 6 6 6 6 6 6 6 6,4 4 4 4 4 4 5 5 5 5 5 5 5 5 5,5 4 4 10 12 12 11 11 17 17 19 19 21 18 18,2 4 4 4 0 2 2 5 3 11 6 5 3 3 3,0 2 2 3 3 4 5 5 5 6 7 8 7 8 8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,Remote,AI,Sana,Classic,Teal Smoke Dice,Think,Jade,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,5 6 6 6 2 5 2 2 6 5 6 7 6 6 6,6 6 6 6 6 6 6 6 6 6 6 8 6 6 6,4 4 4 4 4 4 4 4 5 5 5 5 5 5 5,5 5 7 5 6 6 6 8 6 6 6 8 6 6 6,6 2 2 3 1 1 1 1 2 2 3 7 8 12 12,4 5 2 4 4 6 6 3 3 9 7 1 1 1 1,0 0 0 0 1 0 0 0 0 0 0 0 0 2 2,0 1 3 4 4 4 4 4 4 5 6 6 6 6 6,,Remote,AI,Magna,Classic,Wickedweave Dice,Think,Rubellite,5 8 5 5 6 9 6 9 9 6 10 6 6 9 9,5 1 6 6 6 1 6 3 1 6 2 6 5 1 1,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,4 4 4 4 4 4 4 4 4 4 3 4 4 4 4,2 3 3 3 3 3 3 3 3 3 3 3 3 4 4,1 1 2 1 2 4 6 6 9 9 11 11 16 18 18,2 2 4 6 6 3 3 3 3 3 3 5 5 9 9,0 1 0 0 1 2 1 2 2 1 1 0 0 0 0,1 1 1 1 1 1 1 1 1 2 2 2 2 2 2,,Remote,AI,Twiss,Classic,Gallows' Eve Dice,Soak,Celestite,3 4 4 4 4 4 4 5 5 5 5 5 5 5 5,5 3 3 5 1 5 1 2 2 2 3 5 5 4 4,5 5 5 7 5 5 5 5 5 5 5 5 5 5 5,5 7 5 5 6 6 6 6 6 6 6 6 6 6 6,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,0 5 7 4 6 6 7 7 9 9 11 11 12 12 12,3 1 0 2 2 6 6 4 4 4 4 4 4 4 4,0 1 1 1 2 1 1 2 2 3 3 2 2 2 2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2019-01-25 15:07:02,FuryFriday,Public,12,39.56,Prestige,Lost,18,14,5,6,5,6,6,9.72821675875167E+016,Local,Local,Thane,Classic,Teal Smoke Dice,Think,Chrysocolla,5 5 5 6 6 6 6 6 6 6 6 6 6 6 6,5 5 5 4 4 5 5 5 6 3 6 6 6 2 2,5 5 5 5 5 5 5 6 6 6 6 6 6 6 6,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,3 3 3 3 3 3 3 3 3 4 4 4 4 4 4,4 4 4 3 4 3 0 0 2 2 3 3 4 4 4,3 3 3 3 5 3 3 1 1 1 1 4 2 4 4,0 1 1 2 2 2 2 4 4 5 4 4 4 4 4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2.67263882231564E+018,Remote,Remote,Hargrave,Classic,Winter Dice,Listener,Diamond,5 5 5 5 5 5 5 5 5 6 6 6 6 6 6,5 5 4 5 4 4 4 4 3 3 4 5 5 3 3,5 5 5 5 5 5 6 6 6 6 6 6 7 7 7,4 5 5 5 5 5 5 5 5 5 5 5 5 5 5,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,6 4 9 6 9 7 8 8 9 8 3 2 5 5 5,2 2 2 0 0 2 2 2 2 0 5 3 3 2 2,0 2 2 2 2 2 4 4 4 5 5 5 4 5 5,1 1 1 1 1 1 1 1 1 2 2 2 2 3 3,,Remote,AI,Magna,Classic,Abbot's Eye Dice,Feel,Celestite,5 5 5 5 5 5 5 5 5 5 5 5 5 6 6,5 3 3 3 4 1 6 6 4 2 1 1 6 4 4,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6,3 4 4 4 4 4 4 4 4 4 4 4 4 3 3,3 3 3 3 4 4 4 4 4 4 4 4 4 4 4,2 2 0 2 3 3 5 5 7 7 10 10 12 15 15,2 2 2 1 1 4 8 4 4 4 4 4 4 4 4,0 1 1 3 5 5 4 4 4 4 4 4 3 3 3,0 0 0 0 2 2 2 2 3 3 3 3 3 4 4,,Remote,AI,Griotte,Classic,Pride's Destiny,Feel,Cat's Eye,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,3 4 4 3 2 3 4 4 4 4 2 4 4 1 1,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,5 5 5 5 6 6 6 6 6 6 6 6 6 6 6,4 4 4 4 4 6 4 4 4 4 4 4 4 4 4,6 4 0 0 2 2 2 0 3 3 0 0 1 3 3,0 0 0 1 1 1 1 4 4 4 0 1 1 4 4,0 0 0 0 1 1 1 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 1 2 2 2 2 2
2019-01-24 22:53:53,FuryFriday,Public,12.25,51.37,DefeatKing,Lost,19,14,4,5,6,6,6,9.72821675875167E+016,Local,Local,Sargon,Classic,Sanguine Bleed Dice,Feel,Tanzanite,3 3 3 3 5 4 4 4 4 4 4 4 4,3 2 4 3 3 4 5 5 4 4 4 6 5,4 4 6 4 4 4 5 5 5 5 5 7 7,5 5 5 5 4 5 5 5 5 5 5 5 5,5 5 6 6 6 6 6 6 6 6 9 7 7,5 4 7 7 7 4 2 2 4 4 4 4 6,5 5 1 11 9 3 0 4 2 3 0 5 5,0 0 1 1 2 2 3 3 4 4 5 6 6,1 0 2 2 3 3 3 4 4 4 4 4 4,1.23955054177416E+019,Remote,Remote,Brun,Classic,Poison Envy Dice,Think,Jade,5 6 5 4 6 6 5 7 5 6 7 6 6,6 6 6 6 6 6 6 6 6 5 4 4 2,6 6 6 6 6 6 6 6 6 6 6 6 6,4 4 5 5 5 5 5 5 5 5 5 5 5,3 3 3 3 3 3 3 3 4 4 4 4 4,4 1 1 1 2 0 0 0 3 3 0 0 1,2 1 0 3 4 2 0 0 0 1 0 2 5,0 0 1 1 2 2 2 2 3 3 5 7 7,0 0 0 0 0 0 0 0 0 0 0 0 0,1.16304563357529E+019,Remote,Remote,Fang,Classic,Map of Beyond Dice,Spoil,Rubellite,6 6 7 7 7 7 7 7 10 10 10 8 8,4 5 4 5 6 6 4 4 1 2 1 6 5,5 5 5 5 8 6 6 6 6 6 6 6 6,3 3 3 3 3 3 3 3 3 4 4 4 4,2 2 2 2 2 2 2 2 2 2 2 2 2,4 0 2 2 0 0 0 0 0 0 2 2 5,2 2 2 2 0 2 2 2 0 2 2 0 0,0 0 1 0 1 1 1 1 1 0 0 1 1,3 4 5 5 7 7 7 7 7 8 8 8 8,7.98118496096147E+018,Remote,Remote,Amber,Classic,Star Teller Dice,Resist,Emerald,3 3 3 3 3 4 3 3 4 3 3 4 3,5 4 4 5 5 6 6 4 3 3 4 2 2,5 6 5 6 5 6 7 6 6 6 6 6 7,4 5 6 5 5 7 5 5 5 7 7 6 6,4 4 4 4 5 4 4 5 5 5 5 5 5,8 3 5 5 7 0 2 8 8 5 4 4 7,5 4 3 2 0 0 0 1 0 1 1 0 0,0 1 1 2 2 4 5 7 8 9 9 11 0,0 0 0 1 1 1 1 1 1 2 3 3 3
2019-01-19 10:40:44,FuryFriday,Public,12.75,55.22,Prestige,Lost,20,12,5,6,5,6,6,9.72821675875167E+016,Local,Local,Hargrave,Classic,Lavender Smoke Dice,Feel,Spinel,5 5 5 5 5 5 5 6 6 6 6 6 6,5 4 5 6 3 6 5 5 5 7 6 6 7,5 5 5 6 6 6 6 6 7 7 7 7 7,4 5 5 5 5 5 5 5 5 5 7 5 5,3 3 3 3 5 3 3 3 3 3 3 4 4,8 5 4 3 7 7 8 6 8 7 9 2 3,1 4 2 3 0 0 0 4 1 4 0 0 0,0 1 1 1 1 0 0 1 2 2 4 0 0,0 0 0 0 3 3 3 3 3 2 3 2 2,1.4277416147484E+019,Remote,Remote,River,Classic,Bandit Clan Dice,Discipline,Sapphire,4 4 5 5 5 5 5 5 5 5 5 5 5,5 4 4 4 5 5 5 5 5 5 5 5 5,5 5 5 5 5 5 5 5 5 5 5 5 5,4 4 4 4 4 4 4 4 4 4 4 4 4,3 3 3 3 3 3 3 3 3 3 3 3 3,5 3 4 3 5 5 5 5 6 6 4 4 8,3 3 1 3 3 3 3 4 4 3 3 3 3,0 0 1 1 1 0 0 0 0 1 1 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1.43835772327295E+018,Remote,Remote,Brun,Classic,Winterfall Dice,Feel,Jade,5 7 7 7 5 5 5 5 6 5 5 8 7,6 6 6 6 6 5 3 7 4 7 7 9 10,6 6 6 6 6 7 7 7 7 7 7 9 10,3 3 3 3 3 3 3 3 3 4 4 4 3,4 4 4 4 4 4 4 4 4 4 4 4 4,5 5 4 4 5 5 3 3 5 5 2 7 6,3 1 1 0 1 0 0 2 0 2 2 0 1,0 1 1 1 3 4 5 4 4 6 6 8 9,0 0 1 4 4 4 4 6 7 7 8 9 9,1.88108428755559E+017,Remote,Remote,Elyssia,Build Master,Viridian Shroud Dice,Feel,Spinel,3 3 4 4 4 4 4 4 4 5 5 5 5,5 2 2 2 6 6 5 4 4 3 3 6 6,5 5 5 5 6 6 6 6 6 6 6 6 6,5 5 6 6 6 6 7 7 7 7 7 7 7,4 4 4 4 4 4 4 4 4 4 4 4 4,3 1 2 2 2 7 7 7 10 10 10 10 12,4 4 0 2 1 1 1 4 0 1 1 0 0,0 0 1 3 4 4 5 5 5 6 6 5 5,0 0 1 1 1 2 2 2 2 0 0 0 0
2019-01-18 16:53:50,FuryFriday,Public,11.5,48.96,DefeatKing,Lost,21,14,6,5,6,4,4,9.72821675875167E+016,Local,Local,Sana,Classic,Oaken Glory Dice,Think,Jade,2 2 2 2 2 2 2 2 2 2 2 2,6 6 6 6 6 6 6 6 6 4 4 4,6 6 6 6 6 6 6 6 6 6 6 6,4 4 4 5 7 5 5 5 6 6 6 6,6 6 6 6 6 6 7 7 7 7 7 7,0 0 2 2 4 1 3 2 6 6 7 7,5 4 1 1 1 6 1 10 6 7 5 5,0 2 1 3 3 3 4 4 5 5 6 6,0 0 0 0 0 0 0 0 0 0 0 0,1.61595894644573E+019,Remote,Remote,Sylas,Classic,Cinderstone Dice,Resist,Serendibite,5 6 6 6 6 6 6 6 6 6 6 6,5 5 3 5 2 5 5 3 5 5 5 5,5 5 5 5 5 5 5 5 5 5 5 5,3 3 3 3 3 3 3 3 3 3 3 3,3 3 3 3 3 3 3 3 3 3 3 3,2 2 2 2 6 7 5 5 2 2 3 2,3 3 1 3 3 6 5 3 5 3 2 3,0 1 2 1 2 4 4 5 7 7 7 7,0 0 0 0 0 0 0 0 0 0 0 0,1.56324619700546E+019,Remote,Remote,Amber,Classic,Pride's Destiny,Think,Diamond,3 3 3 3 3 3 3 3 3 3 3 3,5 5 4 5 4 5 3 8 6 5 4 2,5 5 5 5 5 5 5 8 6 6 6 6,5 6 6 6 6 6 6 6 7 6 7 6,4 4 4 4 5 5 5 6 5 6 5 6,8 6 7 7 11 9 11 11 13 13 18 17,1 2 0 4 1 0 0 2 0 1 1 6,0 0 0 0 1 2 2 6 6 6 6 6,0 1 1 2 2 3 3 3 4 6 7 7,1.40365849589561E+019,Remote,Remote,Mercurio,Classic,Wickedweave Dice,Discipline,Cat's Eye,4 4 4 5 5 5 7 5 5 6 6 6,5 4 4 4 4 2 1 5 5 5 5 3,5 5 5 5 5 5 5 5 5 5 5 5,5 6 6 6 6 6 6 7 7 7 7 7,2 2 2 2 2 2 2 2 2 2 2 2,8 7 2 1 3 1 4 2 4 5 1 1,2 2 0 2 2 2 2 2 2 2 1 2,0 1 1 2 2 1 2 1 1 3 4 0,0 0 0 0 0 0 0 0 0 0 0 0
2019-01-18 09:42:15,FuryFriday,Public,14,61.48,DefeatKing,Lost,18,14,5,5,6,7,5,9.72821675875167E+016,Local,Local,Griotte,Classic,Sapphire Shroud Dice,Feel,Tanzanite,4 4 4 4 4 6 4 4 5 4 5 4 4 4,4 4 4 4 4 4 4 4 4 4 2 2 2 3,4 4 4 4 4 4 4 4 4 4 4 4 4 5,5 5 5 6 6 5 6 6 5 7 6 6 6 7,4 4 4 4 4 4 4 4 5 5 5 6 6 5,8 8 7 9 3 6 8 6 3 4 6 6 7 5,2 4 1 0 0 2 2 4 0 3 0 5 2 6,0 0 0 0 3 3 2 2 4 3 3 3 4 5,0 0 0 0 0 0 0 0 0 0 0 0 0 0,1.63608787128544E+019,Remote,Remote,Yordana,Classic,Strange Dice,Think,Amethyst,2 2 2 2 2 2 2 2 2 2 3 3 2 2,5 5 5 5 6 6 5 6 5 4 6 6 6 6,5 5 5 6 6 6 6 6 5 6 6 6 6 6,7 6 6 6 6 6 6 6 7 8 6 6 6 6,5 6 6 6 6 6 7 7 7 7 7 7 7 7,1 1 2 2 1 0 0 0 8 6 11 10 0 0,1 5 4 7 1 6 1 6 5 0 0 4 3 0,0 1 1 2 2 3 3 3 7 8 8 8 9 9,0 0 0 0 0 0 1 2 2 2 3 3 3 3,4.4646339301584E+018,Remote,Remote,River,Classic,Chrome Vein Dice,Scratch,Celestite,5 5 5 5 5 6 5 6 6 6 5 5 6 6,5 3 5 4 4 4 4 4 5 5 4 5 4 4,5 5 5 4 4 4 4 4 5 5 5 5 5 5,4 4 4 5 5 4 5 5 5 5 5 6 6 6,3 3 3 3 3 3 3 3 3 3 3 3 3 3,0 0 2 0 1 0 3 2 5 3 6 4 6 3,3 3 3 3 2 3 3 3 3 3 2 3 0 3,0 1 0 1 0 1 1 2 1 2 4 5 5 7,0 0 0 0 0 0 0 0 1 1 0 0 0 0,4.34975603277134E+018,Remote,Remote,Thane,Hakonsguard,Cosmic Marvel Dice,Discipline,Celestite,5 5 5 5 5 5 5 5 5 5 5 5 5 5,5 5 1 2 5 4 4 1 5 5 3 3 5 3,5 5 5 5 5 5 5 5 5 5 5 5 5 5,3 3 3 4 4 4 4 4 4 4 4 4 4 4,3 3 3 3 3 3 3 3 3 3 3 3 3 3,5 1 3 3 4 4 5 1 3 3 3 3 0 0,3 2 2 1 1 3 3 3 3 3 3 3 3 3,0 0 1 2 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 1
2019-01-18 00:08:17,FuryFriday,Public,11,52.5,Prestige,Lost,19,15,6,6,5,4,5,9.72821675875167E+016,Local,Local,Thane,Hakonsguard,Violet Dice,Think,Chrysocolla,5 5 5 5 6 6 6 6 6 6 6 6 6 6 6,5 4 5 4 4 6 6 5 3 3 2 2 6 6 6,5 5 5 5 5 6 6 6 6 6 6 6 6 6 6,4 5 5 5 5 5 5 5 6 6 6 6 6 6 6,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,6 2 0 2 4 4 6 4 0 0 3 3 6 6 6,3 3 0 3 1 3 1 3 1 3 3 3 0 3 3,0 2 3 3 4 4 4 6 7 6 6 5 4 4 4,0 0 0 0 0 0 0 0 2 2 2 2 2 2 2,1.07819751852818E+019,Remote,Remote,Mercurio,Mustachio,Heart's Fire Dice,Think,Tanzanite,4 4 5 5 5 5 5 5 7 5 5 5 5 5 5,5 3 5 5 1 5 4 4 4 5 5 5 2 6 6,5 5 5 5 5 5 5 5 5 5 6 5 5 8 8,6 7 7 7 7 7 8 8 7 9 8 8 8 8 8,2 2 2 2 2 2 3 3 3 2 2 3 5 2 2,6 2 2 0 7 3 0 4 7 2 2 2 0 0 0,0 6 1 2 2 2 2 3 2 3 2 2 0 1 1,0 2 3 3 6 6 8 9 10 13 13 10 11 12 12,0 1 1 1 2 2 2 3 4 4 5 5 5 9 9,,Remote,AI,Sana,Classic,Map of Beyond Dice,Discipline,Jade,2 2 2 3 2 2 2 2 2 2 2 2 2 2 2,6 6 3 2 7 7 7 7 7 3 7 7 6 7 7,6 6 6 6 7 7 7 7 7 7 7 7 7 7 7,3 3 3 2 3 3 3 3 3 3 3 3 3 3 3,5 6 6 6 6 6 6 6 6 6 6 6 6 6 6,1 1 3 2 4 2 4 5 6 8 7 7 6 6 6,5 5 4 4 2 8 8 6 2 4 7 2 2 4 4,0 1 1 1 0 0 0 0 0 2 2 2 2 2 2,0 0 0 0 0 0 0 0 1 3 4 4 4 3 3,1.17922574325255E+018,Remote,Remote,Zosha,Classic,Wickedweave Dice,Soak,Black Opal,5 5 5 5 5 5 5 5 5 5 5 5 5 7 7,4 5 5 5 4 4 2 2 3 4 1 6 5 6 6,5 5 5 5 5 5 5 6 6 6 6 6 6 6 6,4 4 4 4 4 4 4 4 6 4 5 5 5 4 4,3 3 3 3 4 4 4 4 4 4 4 4 4 4 4,3 2 3 3 1 1 0 0 2 0 6 6 6 6 6,3 5 2 3 1 4 9 4 0 0 0 4 1 0 0,0 0 0 0 1 1 1 2 2 1 3 2 2 2 2,0 2 3 3 3 3 3 3 4 5 5 5 5 5 5
2019-01-04 22:58:56,FuryFriday,Public,13.5,44.64,Prestige,Lost,17,14,7,6,5,7,4,9.72821675875167E+016,Local,Local,Barnaby,Classic,Rabbit Clan Dice,Scratch,Sunstone,5 5 5 5 5 5 6 6 6 6 6 6 6 6 6,6 6 5 7 6 7 6 6 3 5 4 7 7 6 6,6 6 6 7 7 7 7 7 7 7 7 7 7 7 7,4 5 5 5 5 5 5 5 5 5 5 5 5 5 5,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,9 5 2 2 7 4 5 3 5 5 7 5 4 4 4,2 2 0 3 3 2 6 2 1 2 2 2 2 2 2,1 3 3 4 4 4 5 6 7 5 5 5 5 5 5,0 1 1 1 1 1 1 1 2 2 2 2 2 2 2,1.58324595687769E+019,Remote,Remote,Zosha,Classic,Winter Dice,Soak,Ruby,5 5 5 5 5 5 6 6 6 6 6 6 6 6 6,5 5 5 5 5 4 5 5 5 5 3 3 4 4 4,5 5 5 5 5 5 5 5 5 5 5 5 6 6 6,4 4 5 5 5 5 5 5 5 5 5 5 5 5 5,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,7 7 9 8 5 3 1 1 0 0 3 3 0 0 0,0 3 1 3 3 3 3 0 0 3 3 3 3 3 3,0 0 1 1 2 2 3 3 2 2 2 2 3 3 3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,Remote,AI,Thane,Classic,Jester's Ruse Dice,Think,Moonstone,5 5 5 6 6 6 6 6 6 6 6 6 6 6 6,5 5 5 5 1 5 4 4 5 1 1 2 2 5 5,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,4 1 0 0 1 1 0 0 1 1 3 3 5 4 4,1 3 5 2 2 3 3 3 5 5 5 8 10 5 5,0 0 0 1 1 0 0 0 0 1 1 1 1 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1.3473846724487E+019,Remote,Remote,Sargon,Classic,Blightfire Dice,Feel,Turquoise,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,4 2 2 2 2 3 4 4 4 6 4 3 4 4 4,4 4 4 4 4 4 4 4 4 6 4 4 4 4 4,5 6 6 6 6 6 6 6 7 7 7 7 7 7 7,5 5 5 5 6 6 6 6 6 6 6 7 7 7 7,4 2 2 2 3 3 7 2 5 11 13 13 23 22 22,0 5 1 3 0 4 0 5 0 0 0 6 0 4 4,0 2 2 2 6 8 8 10 12 16 16 18 21 22 22,0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
2019-01-04 22:09:54,FuryFriday,Public,10.25,49.85,Rot,Won,20,12,7,6,4,6,5,9.72821675875167E+016,Local,Local,Twiss,Classic,Scholar's Instrument Dice,Feel,Amethyst,3 5 3 3 3 3 3 3 3 4 4 4 4,3 2 4 4 4 4 4 5 5 4 2 2 5,4 4 4 4 4 4 4 5 5 5 7 7 7,5 5 6 6 6 6 6 6 6 6 6 8 8,5 5 5 5 5 5 5 5 5 5 5 5 5,2 2 1 1 0 0 3 0 4 2 0 0 0,0 2 2 4 2 1 1 1 1 11 8 1 3,0 2 1 1 1 1 0 1 0 2 2 2 0,2 2 2 2 3 5 5 6 7 8 8 9 9,1.50484910321848E+019,Remote,Remote,Amber,Classic,Lunar Dice,Favour,Diamond,3 3 4 4 4 4 4 4 5 5 5 5 5,5 5 5 5 3 4 5 3 2 5 5 5 5,5 5 5 5 5 5 5 5 5 5 5 5 5,4 4 4 5 4 4 5 5 5 5 5 6 6,4 4 4 4 4 4 4 4 4 4 4 4 4,6 3 3 3 6 6 9 10 14 11 7 8 0,4 0 0 1 0 2 2 2 3 4 4 0 0,2 3 5 7 7 7 7 8 9 9 9 12 13,1 1 1 3 0 0 0 0 0 0 0 0 0,,Remote,AI,Sylas,Classic,Cinderstone Dice,Soak,Serendibite,5 5 6 6 6 6 6 6 6 6 6 6 6,6 4 4 4 5 5 5 7 7 4 3 4 4,6 6 6 6 7 7 7 7 7 7 7 7 7,3 3 3 3 3 3 3 3 3 3 3 3 3,5 3 3 3 3 3 3 3 3 3 3 3 3,5 2 1 2 3 2 3 2 5 5 3 3 6,0 5 5 1 1 3 0 3 3 3 3 3 3,0 1 2 2 3 3 4 4 4 4 4 4 4,0 0 0 0 0 0 0 0 0 0 0 0 0,1.3463775227694E+018,Remote,Remote,River,Classic,Classic Dice,Think,Celestite,4 5 5 5 5 5 5 5 6 6 7 6 6,5 5 5 2 5 4 4 6 5 3 2 6 5,5 5 5 5 5 5 5 6 6 6 6 6 6,5 5 5 5 5 5 5 5 5 5 4 5 5,3 3 3 3 4 4 4 4 4 4 4 4 4,4 3 2 2 0 0 6 1 2 8 3 3 5,3 3 2 3 2 4 1 2 1 2 0 1 1,0 2 3 5 5 5 6 7 8 9 9 8 8,0 0 0 0 1 1 1 2 2 2 3 4 4
2019-01-02 22:27:46,StrangerGames,Public,9.75,51.32,DefeatKing,Won,19,13,5,6,6,6,5,9.72821675875167E+016,Local,Local,Sylas,Classic,Wickedweave Dice,Soak,Celestite,5 6 6 6 7 6 6 6 6 6 6 6 6,6 6 5 4 4 6 6 3 7 7 4 5 4,6 6 6 6 6 6 6 7 7 7 7 7 7,3 3 4 4 3 4 4 4 4 4 6 4 4,3 3 3 3 3 3 3 3 3 3 3 3 3,0 0 0 0 5 2 1 1 3 3 2 1 1,3 0 0 1 1 1 1 1 1 3 0 4 4,0 1 2 1 3 2 2 3 3 3 1 1 0,0 0 1 1 1 0 0 0 1 1 1 1 1,,Remote,AI,Hargrave,Classic,Map of Beyond Dice,Dig,Spinel,5 5 5 5 5 5 5 5 5 5 5 5 5,5 4 4 1 3 5 5 5 1 5 4 5 5,5 5 5 5 5 5 5 5 5 5 5 5 5,4 5 5 5 5 5 5 5 5 5 5 5 5,2 2 2 2 2 2 2 2 2 2 2 2 2,8 8 11 12 14 14 15 14 16 16 19 19 21,2 1 1 2 2 2 2 2 2 2 2 2 2,0 1 1 1 0 0 0 0 0 0 0 1 1,0 0 0 0 0 0 0 0 0 0 0 0 0,,Remote,AI,Thane,Classic,Secret Fortune Dice,Think,Moonstone,5 6 6 6 6 6 6 6 6 6 6 6 6,4 2 2 3 2 1 5 5 5 4 3 5 4,5 5 5 5 5 5 5 5 5 5 5 5 5,4 4 4 4 4 4 4 4 4 4 4 4 4,3 3 3 3 3 3 3 3 3 3 3 3 3,0 0 1 2 3 1 1 1 3 3 5 5 8,3 2 6 1 3 0 0 3 1 5 5 3 3,0 1 1 1 0 0 0 0 0 1 1 0 0,0 0 0 0 1 1 2 2 2 2 3 3 3,2.00414050957563E+018,Remote,Remote,Mercurio,Classic,Winter Dice,Discipline,Black Opal,4 4 4 4 4 4 4 4 4 4 4 5 5,4 5 5 5 6 4 3 4 6 6 6 2 1,5 5 5 5 6 6 6 6 6 6 6 6 6,5 6 6 6 6 6 6 6 6 6 6 5 5,2 2 2 2 2 2 2 2 3 3 3 3 3,1 0 2 1 1 4 1 1 3 3 5 4 6,1 2 2 0 0 0 0 2 0 5 5 3 3,0 0 0 0 1 3 3 4 5 5 5 0 0,0 0 0 0 0 0 0 0 1 1 1 2 2
